employee_id,jmeno,prijmeni,email,oddeleni,pozice,datum_nastupu,plat,hodnoceni_vykonu,vzdelani,mesto,vek,pohlavi,typ_uvazku,telefon
675,Pavel,Čermák,pavel.cermak@datacorp.cz,Finance,Finanční analytik,2021-01-09,63500,4,VŠ Mgr.,Plzeň,32,M,Plný,+420 695 292 286
676,Josef,Štěpánek,josef.stepanek@datacorp.cz,Finance,Auditor,2020-03-02,79500,3,VŠ Mgr.,Ostrava,29,M,Plný,+420 629 819 794
677,Martina,Kolářová,martina.kolarova@datacorp.cz,Finance,Finanční analytik,2020-09-07,65500,4,VŠ Bc.,Ostrava,22,Ž,Plný,+420 653 338 604
678,Karel,Fiala,karel.fiala@datacorp.cz,Finance,Auditor,2024-08-12,66000,3,VŠ Mgr.,České Budějovice,23,M,Plný,+420 699 697 436
679,Jana,Svobodová,jana.svobodova@datacorp.cz,Finance,Finanční analytik,2022-02-20,41500,3,VŠ Bc.,Brno,31,Ž,Plný,+420 642 200 315
680,Veronika,Svobodová,veronika.svobodova@datacorp.cz,Finance,Controller,2019-01-01,76500,3,VŠ Mgr.,Liberec,32,Ž,Plný,+420 674 106 491
681,Pavel,Jelínek,pavel.jelinek@datacorp.cz,Finance,Auditor,2017-12-11,72000,5,SŠ,České Budějovice,32,M,Plný,+420 685 276 610
683,Petra,Novotná,petra.novotna@datacorp.cz,Finance,Auditor,2021-05-16,76500,4,VŠ Mgr.,České Budějovice,34,Ž,Plný,+420 691 691 919
684,Marek,Doležal,marek.dolezal@datacorp.cz,Finance,Účetní,2021-11-16,59000,3,VŠ Mgr.,Pardubice,32,M,Plný,+420 784 482 141
685,Nikola,Fialová,nikola.fialova@datacorp.cz,Finance,Účetní,2025-04-26,64000,3,VŠ Mgr.,Ostrava,29,Ž,Plný,+420 726 853 754
686,Kateřina,Štěpánková,katerina.stepankova@datacorp.cz,Finance,Finanční analytik,2019-01-16,75500,4,SŠ,Olomouc,36,Ž,Plný,+420 689 280 484
687,Simona,Fialová,simona.fialova@datacorp.cz,Finance,Controller,2020-09-07,67500,3,VŠ Mgr.,Ostrava,30,Ž,Plný,+420 738 713 586
688,Marie,Čermáková,marie.cermakova@datacorp.cz,Finance,Auditor,2020-12-07,57500,5,VŠ Mgr.,Pardubice,29,Ž,Plný,+420 618 344 970
689,Martin,Konečný,martin.konecny@datacorp.cz,Finance,Finanční analytik,2022-04-11,81000,4,VŠ Mgr.,Zlín,35,M,Plný,+420 606 875 629
690,Daniel,Horák,daniel.horak@datacorp.cz,Finance,Controller,2020-04-21,80500,2,VŠ Mgr.,Olomouc,25,M,Plný,+420 786 385 489
691,David,Zeman,david.zeman@datacorp.cz,Finance,Účetní,2021-09-27,62000,3,VŠ PhD.,Brno,31,M,Plný,+420 618 400 643
692,Kateřina,Němcová,katerina.nemcova@datacorp.cz,Finance,Finanční analytik,2024-09-07,63500,4,VŠ Mgr.,Liberec,22,Ž,Plný,+420 600 348 207
693,Monika,Králová,monika.kralova@datacorp.cz,Finance,Účetní,2019-02-13,85500,4,VŠ PhD.,Hradec Králové,30,Ž,Plný,+420 758 362 318
694,Jan,Vaněk,jan.vanek@datacorp.cz,Finance,Auditor,2018-11-07,52000,4,VŠ Bc.,Praha,31,M,Plný,+420 737 724 872
695,Jana,Štěpánková,jana.stepankova@datacorp.cz,Finance,Finanční analytik,2024-08-24,58500,4,VŠ Bc.,Praha,24,Ž,Částečný,+420 794 213 346
696,Anna,Marková,anna.markova@datacorp.cz,Finance,Finanční analytik,2019-06-09,82500,4,VŠ Mgr.,Olomouc,36,Ž,Plný,+420 691 919 481
697,Anna,Malá,anna.mala@datacorp.cz,Finance,Finanční analytik,2021-09-27,55000,3,SŠ,Brno,37,Ž,Plný,+420 671 816 950
698,Adam,Čech,adam.cech@datacorp.cz,Finance,Účetní,2023-03-27,56000,2,VŠ PhD.,Praha,34,M,Plný,+420 686 886 928
699,Radek,Vaněk,radek.vanek@datacorp.cz,Finance,Auditor,2017-12-11,72500,3,VŠ Mgr.,Zlín,37,M,Plný,+420 715 171 274
700,Markéta,Králová,marketa.kralova@datacorp.cz,Finance,Finanční analytik,2020-12-21,50500,4,VŠ Mgr.,Liberec,33,Ž,Plný,+420 627 293 796
701,Tereza,Dvořáková,tereza.dvorakova@datacorp.cz,Finance,Controller,2022-04-19,71000,3,VŠ Mgr.,Pardubice,30,Ž,Částečný,+420 657 972 689
702,David,Malý,david.maly@datacorp.cz,Finance,Finanční analytik,2022-10-29,69500,4,VŠ Mgr.,Zlín,27,M,Plný,+420 657 333 353
703,Marek,Beneš,marek.benes@datacorp.cz,Finance,Účetní,2018-10-21,74000,4,VŠ PhD.,Praha,33,M,Plný,+420 630 742 112
704,Marek,Malý,marek.maly@datacorp.cz,Finance,Finanční analytik,2023-02-25,69000,3,VŠ PhD.,Pardubice,37,M,DPP,+420 720 791 779
705,Jakub,Navrátil,jakub.navratil@datacorp.cz,Finance,Auditor,2022-01-27,51500,4,SŠ,Praha,26,M,Plný,+420 667 544 531
706,Hana,Čechová,hana.cechova@datacorp.cz,Finance,Finanční analytik,2023-06-10,71500,3,VŠ Mgr.,Plzeň,30,Ž,Plný,+420 680 856 233
707,Vojtěch,Sedláček,vojtech.sedlacek@datacorp.cz,Finance,Controller,2019-12-27,73000,4,SŠ,Praha,38,M,Plný,+420 741 619 663
708,Veronika,Němcová,veronika.nemcova@datacorp.cz,Finance,Auditor,2018-08-14,86500,4,VŠ Bc.,České Budějovice,32,Ž,DPP,+420 773 632 114
709,Veronika,Procházková,veronika.prochazkova@datacorp.cz,Finance,Controller,2021-05-16,65000,4,VŠ PhD.,Praha,31,Ž,Plný,+420 767 121 469
710,Dominik,Růžička,dominik.ruzicka@datacorp.cz,Finance,Auditor,2019-08-31,64500,3,VŠ Mgr.,Brno,37,M,Plný,+420 790 917 777
711,Pavel,Novák,pavel.novak@datacorp.cz,Finance,Controller,2022-12-20,65000,3,VŠ Mgr.,Praha,28,M,Plný,+420 708 496 945
712,Jana,Černá,jana.cerna@datacorp.cz,Finance,Finanční analytik,2022-01-17,76000,3,VŠ PhD.,Ostrava,30,Ž,DPP,+420 619 539 777
713,Jana,Fialová,jana.fialova@datacorp.cz,Finance,Auditor,2023-11-15,69000,3,VŠ Mgr.,Plzeň,26,Ž,Částečný,+420 763 290 255
714,Jakub,Dvořák,jakub.dvorak@datacorp.cz,Finance,Finanční analytik,2023-07-25,64500,4,VŠ Mgr.,Praha,32,M,Plný,+420 669 506 302
715,Nikola,Vaňková,nikola.vankova@datacorp.cz,Finance,Účetní,2023-03-06,64000,2,VŠ Mgr.,Praha,22,Ž,Plný,+420 720 601 366
716,Nikola,Čechová,nikola.cechova@datacorp.cz,Finance,Finanční analytik,2016-05-20,61500,4,VŠ PhD.,České Budějovice,35,Ž,Plný,+420 788 620 936
717,Markéta,Holubová,marketa.holubova@datacorp.cz,Finance,Auditor,2024-03-11,59500,3,VŠ Mgr.,Pardubice,31,Ž,Plný,+420 780 270 841
718,Eva,Jelínková,eva.jelinkova@datacorp.cz,Finance,Finanční analytik,2019-06-07,75000,4,VŠ Mgr.,Praha,33,Ž,Plný,+420 750 644 676
719,Veronika,Štěpánková,veronika.stepankova@datacorp.cz,Finance,Účetní,2021-09-16,76000,3,VŠ Mgr.,Praha,24,Ž,DPP,+420 724 326 884
720,Klára,Horáková,klara.horakova@datacorp.cz,Finance,Finanční analytik,2022-10-15,81000,3,VŠ Mgr.,Olomouc,28,Ž,Plný,+420 710 978 909
721,Tereza,Kopecká,tereza.kopecka@datacorp.cz,Finance,Auditor,2022-02-21,68000,3,VŠ Mgr.,Praha,33,Ž,Plný,+420 714 353 452
722,Kristýna,Urbanová,kristyna.urbanova@datacorp.cz,Finance,Finanční analytik,2021-02-06,95000,3,VŠ Mgr.,Hradec Králové,29,Ž,Plný,+420 796 865 141
723,Tomáš,Kopecký,tomas.kopecky@datacorp.cz,Finance,Auditor,2020-04-02,72000,2,VŠ Mgr.,Hradec Králové,37,M,Plný,+420 651 915 370
724,Markéta,Hájková,marketa.hajkova@datacorp.cz,Finance,Auditor,2024-04-23,77500,4,VŠ PhD.,Liberec,28,Ž,Plný,+420 615 156 755
725,Dominik,Černý,dominik.cerny@datacorp.cz,Finance,Finanční analytik,2021-11-27,79500,4,VŠ Mgr.,Brno,26,M,Plný,+420 627 240 246
726,Ondřej,Kolář,ondrej.kolar@datacorp.cz,Finance,Auditor,2019-03-28,75000,5,VŠ PhD.,Pardubice,26,M,Plný,+420 714 701 775
727,Marie,Svobodová,marie.svobodova@datacorp.cz,Finance,Auditor,2025-04-26,74000,4,VŠ PhD.,Ostrava,23,Ž,Plný,+420 678 566 455
728,Alena,Vaňková,alena.vankova@datacorp.cz,Finance,Controller,2018-05-25,61500,3,VŠ Bc.,Brno,40,Ž,Plný,+420 750 844 477
729,Radek,Doležal,radek.dolezal@datacorp.cz,Finance,Auditor,2019-08-27,59000,4,VŠ Mgr.,Brno,38,M,Plný,+420 794 906 340
730,Alena,Jelínková,alena.jelinkova@datacorp.cz,Finance,Účetní,2015-12-18,67500,4,VŠ Mgr.,Plzeň,33,Ž,Plný,+420 726 250 230
731,Ondřej,Novotný,ondrej.novotny@datacorp.cz,Finance,Auditor,2015-03-04,61000,4,SŠ,Olomouc,42,M,Plný,+420 787 102 197
732,Lukáš,Procházka,lukas.prochazka@datacorp.cz,Finance,Finanční analytik,2023-05-03,70000,4,VŠ Mgr.,Liberec,34,M,DPP,+420 674 843 905
733,Petra,Svobodová,petra.svobodova@datacorp.cz,Finance,Auditor,2022-08-01,57000,2,VŠ Mgr.,Ostrava,32,Ž,Plný,+420 605 589 938
734,Petr,Beneš,petr.benes@datacorp.cz,Finance,Auditor,2023-12-19,60000,3,VŠ Mgr.,Praha,33,M,Plný,+420 727 732 626
735,Kateřina,Navrátilová,katerina.navratilova@datacorp.cz,Finance,Finanční analytik,2023-01-07,75500,4,VŠ Mgr.,Olomouc,32,Ž,Plný,+420 710 848 289
736,Adam,Urban,adam.urban@datacorp.cz,Finance,Účetní,2020-01-13,67000,5,VŠ PhD.,Plzeň,34,M,Plný,+420 705 201 707
737,Martina,Malá,martina.mala@datacorp.cz,Finance,Auditor,2019-11-28,68500,4,VŠ PhD.,Zlín,31,Ž,Plný,+420 661 781 590
738,Petra,Marková,petra.markova@datacorp.cz,Finance,Finanční analytik,2022-04-18,72500,2,VŠ Mgr.,Praha,27,Ž,Plný,+420 767 449 480
739,Tomáš,Sedláček,tomas.sedlacek@datacorp.cz,Finance,Finanční analytik,2024-02-23,55500,2,VŠ Bc.,Liberec,29,M,Plný,+420 717 609 172
740,Hana,Pospíšilová,hana.pospisilova@datacorp.cz,Finance,Finanční analytik,2019-10-19,72000,3,VŠ Mgr.,Pardubice,30,Ž,Plný,+420 759 654 252
741,Adam,Kopecký,adam.kopecky@datacorp.cz,Finance,Controller,2022-07-23,48000,3,VŠ Bc.,Olomouc,34,M,Plný,+420 628 550 422
742,Barbora,Pokorná,barbora.pokorna@datacorp.cz,Finance,Účetní,2023-07-01,75000,4,VŠ PhD.,Praha,30,Ž,Plný,+420 768 688 970
743,Petra,Sedláčková,petra.sedlackova@datacorp.cz,Finance,Finanční analytik,2021-10-05,71500,4,VŠ PhD.,Pardubice,32,Ž,Plný,+420 771 786 685
744,Klára,Hájková,klara.hajkova@datacorp.cz,Finance,Auditor,2020-06-16,58000,4,VŠ Mgr.,Pardubice,33,Ž,Plný,+420 772 214 490
745,David,Dvořák,david.dvorak@datacorp.cz,Finance,Controller,2022-10-22,61000,3,SŠ,Praha,25,M,Plný,+420 663 956 368
746,Dominik,Čermák,dominik.cermak@datacorp.cz,Finance,Controller,2022-05-27,67000,3,VŠ Mgr.,Praha,30,M,Plný,+420 677 718 570
747,Petra,Králová,petra.kralova@datacorp.cz,Finance,Controller,2021-08-09,65500,5,SŠ,Hradec Králové,33,Ž,Plný,+420 611 352 826
748,Alena,Kopecká,alena.kopecka@datacorp.cz,Finance,Účetní,2020-02-09,68500,4,VŠ Mgr.,Brno,33,Ž,Plný,+420 759 406 286
749,Dominik,Jelínek,dominik.jelinek@datacorp.cz,Finance,Finanční analytik,2021-04-21,75500,3,VŠ Mgr.,Praha,37,M,Plný,+420 771 799 814
750,Martin,Jelínek,martin.jelinek@datacorp.cz,Finance,Controller,2019-10-16,68500,3,VŠ Bc.,Brno,33,M,Plný,+420 657 801 550
751,Vojtěch,Hájek,vojtech.hajek@datacorp.cz,Finance,Finanční analytik,2019-01-25,69000,4,VŠ Bc.,Liberec,30,M,Plný,+420 747 970 541
752,Martina,Svobodová,martina.svobodova@datacorp.cz,Finance,Auditor,2019-07-28,69000,4,VŠ Mgr.,Pardubice,30,Ž,Částečný,+420 639 116 765
753,Alena,Dvořáková,alena.dvorakova@datacorp.cz,Finance,Auditor,2017-08-28,76000,3,VŠ Mgr.,Zlín,39,Ž,Plný,+420 705 553 874
754,Pavel,Holub,pavel.holub@datacorp.cz,Finance,Controller,2019-01-12,56500,4,VŠ Mgr.,Hradec Králové,26,M,Plný,+420 629 886 763
755,Nikola,Konečná,nikola.konecna@datacorp.cz,Finance,Controller,2017-07-01,86000,4,VŠ PhD.,Pardubice,26,Ž,Plný,+420 765 724 277
756,Josef,Vaněk,josef.vanek@datacorp.cz,Finance,Auditor,2021-12-21,69000,4,VŠ PhD.,Praha,31,M,Plný,+420 724 509 625
757,Petra,Fialová,petra.fialova@datacorp.cz,Finance,Auditor,2020-11-12,84000,3,VŠ Mgr.,Liberec,39,Ž,Plný,+420 716 139 446
759,Daniel,Jelínek,daniel.jelinek@datacorp.cz,Finance,Controller,2018-08-09,67000,5,VŠ Bc.,Liberec,32,M,Plný,+420 724 203 960
760,Daniel,Hájek,daniel.hajek@datacorp.cz,Finance,Controller,2022-06-20,80000,3,VŠ PhD.,Olomouc,26,M,Plný,+420 668 868 372
761,David,Jelínek,david.jelinek@datacorp.cz,Finance,Účetní,2018-07-15,74500,5,VŠ Mgr.,Ostrava,33,M,Plný,+420 748 453 109
762,Monika,Černá,monika.cerna@datacorp.cz,Finance,Finanční analytik,2019-03-22,73500,3,VŠ Mgr.,Praha,36,Ž,Plný,+420 649 111 680
763,Barbora,Čechová,barbora.cechova@datacorp.cz,Finance,Účetní,2018-02-17,88500,4,VŠ Mgr.,Plzeň,37,Ž,Plný,+420 663 345 441
764,David,Pospíšil,david.pospisil@datacorp.cz,Finance,Auditor,2023-02-25,53500,3,VŠ Mgr.,Praha,30,M,Plný,+420 613 645 986
765,Marie,Černá,marie.cerna@datacorp.cz,Podpora,Help Desk Specialist,2022-11-10,55000,4,VŠ Mgr.,Liberec,31,Ž,Plný,+420 661 878 504
766,Tereza,Jelínková,tereza.jelinkova@datacorp.cz,Podpora,Technická podpora,2023-04-29,52500,3,VŠ Mgr.,Olomouc,29,Ž,Plný,+420 607 624 540
767,Lenka,Pospíšilová,lenka.pospisilova@datacorp.cz,Podpora,Support Team Lead,2022-12-17,37500,4,SŠ,Brno,32,Ž,Plný,+420 627 478 624
768,Anna,Zemanová,anna.zemanova@datacorp.cz,Podpora,Zákaznická podpora,2024-11-12,34500,2,SŠ,Brno,23,Ž,Plný,+420 600 432 275
769,Eva,Fialová,eva.fialova@datacorp.cz,Podpora,Support Team Lead,2024-01-14,27000,3,VŠ Bc.,Plzeň,32,Ž,Částečný,+420 774 991 707
770,Marie,Čechová,marie.cechova@datacorp.cz,Podpora,Help Desk Specialist,2021-11-13,52500,3,SŠ,Praha,29,Ž,Plný,+420 654 777 401
771,Josef,Kolář,josef.kolar@datacorp.cz,Podpora,Support Team Lead,2023-04-27,48500,4,SŠ,Brno,26,M,Plný,+420 755 870 102
772,Josef,Fiala,josef.fiala@datacorp.cz,Podpora,Support Team Lead,2024-03-10,54000,3,VŠ Mgr.,Ostrava,26,M,Plný,+420 633 296 273
773,Jan,Dvořák,jan.dvorak@datacorp.cz,Podpora,Technická podpora,2023-10-09,35000,4,SŠ,Zlín,32,M,Plný,+420 724 171 956
774,Tomáš,Sedláček,tomas.sedlacek@datacorp.cz,Podpora,Support Team Lead,2023-05-22,32500,4,SŠ,Brno,25,M,Plný,+420 773 367 636
775,Veronika,Čechová,veronika.cechova@datacorp.cz,Podpora,Help Desk Specialist,2023-05-22,29000,4,SŠ,Brno,35,Ž,Plný,+420 760 896 310
776,Simona,Sedláčková,simona.sedlackova@datacorp.cz,Podpora,Support Team Lead,2022-09-18,35000,3,VŠ Bc.,Brno,22,Ž,Plný,+420 681 955 352
777,Kristýna,Veselá,kristyna.vesela@datacorp.cz,Podpora,Technická podpora,2023-04-09,42500,3,SŠ,Pardubice,28,Ž,Plný,+420 676 992 411
778,Vojtěch,Doležal,vojtech.dolezal@datacorp.cz,Podpora,Technická podpora,2024-05-14,41500,3,VŠ Mgr.,Praha,36,M,Plný,+420 680 777 764
779,Vojtěch,Konečný,vojtech.konecny@datacorp.cz,Podpora,Support Team Lead,2022-05-19,43500,3,SŠ,Plzeň,35,M,Plný,+420 714 611 864
780,Marie,Sedláčková,marie.sedlackova@datacorp.cz,Podpora,Support Team Lead,2021-12-03,48000,4,VŠ Mgr.,Pardubice,27,Ž,Plný,+420 719 116 637
781,Jakub,Doležal,jakub.dolezal@datacorp.cz,Podpora,Support Team Lead,2024-01-02,35500,3,SŠ,Liberec,22,M,Plný,+420 720 265 367
782,Dominik,Čech,dominik.cech@datacorp.cz,Podpora,Help Desk Specialist,2024-08-27,30500,2,SŠ,Praha,22,M,Plný,+420 613 458 181
783,Lenka,Jelínková,lenka.jelinkova@datacorp.cz,Podpora,Technická podpora,2022-10-26,45500,4,VŠ Mgr.,Brno,32,Ž,Částečný,+420 609 721 642
784,Martin,Procházka,martin.prochazka@datacorp.cz,Podpora,Support Team Lead,2022-04-17,25500,3,SŠ,Praha,29,M,Plný,+420 719 579 132
785,Petr,Čermák,petr.cermak@datacorp.cz,Podpora,Support Team Lead,2023-06-12,31500,3,SŠ,Brno,38,M,Plný,+420 774 257 176
786,Martin,Kučera,martin.kucera@datacorp.cz,Podpora,Technická podpora,2022-08-10,37500,4,SŠ,Pardubice,32,M,Plný,+420 688 865 431
787,David,Zeman,david.zeman@datacorp.cz,Podpora,Zákaznická podpora,2024-01-08,40000,3,SŠ,Pardubice,26,M,Plný,+420 694 469 699
788,Markéta,Novotná,marketa.novotna@datacorp.cz,Podpora,Help Desk Specialist,2022-03-08,51000,2,VŠ Mgr.,Pardubice,27,Ž,Plný,+420 722 113 227
789,Daniel,Kříž,daniel.kriz@datacorp.cz,Podpora,Support Team Lead,2022-02-09,34000,4,SŠ,Praha,27,M,Plný,+420 660 162 337
790,Josef,Beneš,josef.benes@datacorp.cz,Podpora,Support Team Lead,2022-08-18,42000,4,SŠ,Praha,35,M,Plný,+420 700 258 972
791,Pavel,Hájek,pavel.hajek@datacorp.cz,Podpora,Technická podpora,2022-01-05,29000,2,SŠ,Brno,31,M,Plný,+420 696 601 683
792,Marie,Holubová,marie.holubova@datacorp.cz,Podpora,Support Team Lead,2022-03-16,47000,4,VŠ Bc.,Zlín,28,Ž,Plný,+420 765 217 368
793,Eva,Svobodová,eva.svobodova@datacorp.cz,Podpora,Help Desk Specialist,2023-04-15,36000,4,VŠ Bc.,Liberec,27,Ž,Plný,+420 699 637 978
794,Markéta,Malá,marketa.mala@datacorp.cz,Podpora,Technická podpora,2023-02-13,48000,1,VŠ Mgr.,Praha,29,Ž,Částečný,+420 685 209 852
795,Tomáš,Štěpánek,tomas.stepanek@datacorp.cz,Podpora,Support Team Lead,2023-10-08,42500,4,SŠ,Praha,22,M,Plný,+420 763 206 883
796,Adam,Kolář,adam.kolar@datacorp.cz,Podpora,Zákaznická podpora,2022-08-26,52000,5,VŠ Mgr.,Praha,33,M,Plný,+420 730 660 739
797,Adam,Pokorný,adam.pokorny@datacorp.cz,Podpora,Zákaznická podpora,2021-07-15,49500,3,VŠ Bc.,České Budějovice,32,M,Plný,+420 785 120 667
798,Eva,Fialová,eva.fialova@datacorp.cz,Podpora,Technická podpora,2023-09-12,32000,3,VŠ Bc.,Brno,28,Ž,Plný,+420 712 365 139
799,Tereza,Černá,tereza.cerna@datacorp.cz,Podpora,Zákaznická podpora,2024-07-31,28000,3,SŠ,Brno,33,Ž,DPP,+420 732 453 525
800,Petr,Novák,petr.novak@datacorp.cz,Podpora,Technická podpora,2022-08-14,35000,4,VŠ Mgr.,Ostrava,34,M,Částečný,+420 766 597 925
801,Martin,Blažek,martin.blazek@datacorp.cz,Podpora,Zákaznická podpora,2021-06-27,45500,3,SŠ,Brno,25,M,Plný,+420 613 389 710
802,Marek,Kučera,marek.kucera@datacorp.cz,Podpora,Support Team Lead,2023-06-11,42500,4,VŠ Mgr.,Liberec,34,M,Plný,+420 672 906 286
803,Jana,Dvořáková,jana.dvorakova@datacorp.cz,Podpora,Zákaznická podpora,2023-02-27,34500,3,VŠ Bc.,Plzeň,23,Ž,Plný,+420 790 300 175
804,Jakub,Kříž,jakub.kriz@datacorp.cz,Podpora,Help Desk Specialist,2023-07-31,47000,4,VŠ PhD.,Praha,26,M,Plný,+420 743 946 756
805,Monika,Králová,monika.kralova@datacorp.cz,Podpora,Zákaznická podpora,2022-02-13,50500,2,VŠ PhD.,Ostrava,29,Ž,Plný,+420 629 239 227
806,Vojtěch,Kříž,vojtech.kriz@datacorp.cz,Podpora,Technická podpora,2025-04-16,43000,4,VŠ Mgr.,Olomouc,30,M,Plný,+420 651 454 353
807,Jan,Dvořák,jan.dvorak@datacorp.cz,Podpora,Zákaznická podpora,2022-11-08,40500,2,VŠ Bc.,Ostrava,32,M,Plný,+420 750 384 947
808,Anna,Svobodová,anna.svobodova@datacorp.cz,Podpora,Technická podpora,2024-11-01,44000,4,SŠ,Praha,23,Ž,Plný,+420 690 295 201
809,Marie,Pospíšilová,marie.pospisilova@datacorp.cz,Podpora,Zákaznická podpora,2023-06-29,33500,5,VŠ Bc.,Praha,33,Ž,Plný,+420 641 466 141
810,Lukáš,Novák,lukas.novak@datacorp.cz,Podpora,Support Team Lead,2024-10-07,27500,1,SŠ,České Budějovice,31,M,Plný,+420 660 437 709
811,Kateřina,Procházková,katerina.prochazkova@datacorp.cz,Podpora,Help Desk Specialist,2023-07-03,43000,3,VŠ Bc.,Praha,22,Ž,Plný,+420 724 189 651
812,Ondřej,Veselý,ondrej.vesely@datacorp.cz,Podpora,Technická podpora,2024-08-02,36500,3,VŠ Bc.,Liberec,23,M,Plný,+420 692 944 568
813,Markéta,Benešová,marketa.benesova@datacorp.cz,Podpora,Help Desk Specialist,2023-03-19,35000,2,SŠ,Praha,30,Ž,DPP,+420 749 502 376
814,Marie,Blažková,marie.blazkova@datacorp.cz,Podpora,Technická podpora,2023-05-31,30000,4,SŠ,České Budějovice,32,Ž,Plný,+420 676 488 198
815,Klára,Urbanová,klara.urbanova@datacorp.cz,Podpora,Zákaznická podpora,2022-03-26,34000,2,VŠ Mgr.,Brno,41,Ž,Plný,+420 676 144 981
816,Matěj,Novák,matej.novak@datacorp.cz,Podpora,Technická podpora,2023-10-28,34500,4,SŠ,České Budějovice,28,M,Plný,+420 781 320 374
817,Tereza,Navrátilová,tereza.navratilova@datacorp.cz,Podpora,Technická podpora,2022-11-23,42000,3,SŠ,Brno,26,Ž,Plný,+420 695 523 954
818,Filip,Procházka,filip.prochazka@datacorp.cz,Podpora,Technická podpora,2022-01-18,55500,3,VŠ Mgr.,Brno,26,M,Částečný,+420 707 343 452
819,Martina,Štěpánková,martina.stepankova@datacorp.cz,Podpora,Support Team Lead,2022-12-31,41500,4,VŠ Mgr.,Hradec Králové,26,Ž,Částečný,+420 660 885 325
820,Petr,Holub,petr.holub@datacorp.cz,Podpora,Technická podpora,2022-07-12,44500,3,SŠ,Brno,35,M,Částečný,+420 662 602 954
821,Ondřej,Růžička,ondrej.ruzicka@datacorp.cz,Podpora,Technická podpora,2022-08-06,44500,3,SŠ,Brno,22,M,Plný,+420 787 464 194
822,Dominik,Novotný,dominik.novotny@datacorp.cz,Podpora,Zákaznická podpora,2023-09-09,35500,4,SŠ,Plzeň,27,M,Plný,+420 618 882 431
823,Alena,Sedláčková,alena.sedlackova@datacorp.cz,Podpora,Technická podpora,2023-03-27,38500,3,VŠ Mgr.,Praha,33,Ž,Plný,+420 621 328 920
824,Veronika,Veselá,veronika.vesela@datacorp.cz,Podpora,Technická podpora,2023-04-05,40500,3,VŠ Mgr.,Ostrava,25,Ž,Plný,+420 627 974 522
825,Michal,Fiala,michal.fiala@datacorp.cz,Podpora,Zákaznická podpora,2022-06-27,25000,3,VŠ Bc.,Liberec,26,M,Plný,+420 632 845 478
826,Ondřej,Novák,ondrej.novak@datacorp.cz,Podpora,Support Team Lead,2023-01-04,41500,4,SŠ,České Budějovice,27,M,Plný,+420 726 100 459
827,Karel,Čermák,karel.cermak@datacorp.cz,Podpora,Zákaznická podpora,2023-08-06,32500,2,VŠ Bc.,Olomouc,27,M,Plný,+420 756 984 158
828,Daniel,Blažek,daniel.blazek@datacorp.cz,Podpora,Zákaznická podpora,2023-11-02,38500,3,VŠ Bc.,Praha,24,M,Plný,+420 652 466 834
829,Jan,Urban,jan.urban@datacorp.cz,Podpora,Support Team Lead,2023-04-23,45000,4,VŠ Mgr.,Zlín,35,M,Plný,+420 629 402 216
830,Martin,Pospíšil,martin.pospisil@datacorp.cz,Podpora,Help Desk Specialist,2022-04-15,39000,4,VŠ Bc.,Brno,33,M,Plný,+420 763 979 111
831,Ondřej,Kopecký,ondrej.kopecky@datacorp.cz,Podpora,Zákaznická podpora,2023-10-14,50000,5,VŠ Mgr.,České Budějovice,32,M,Plný,+420 637 698 672
832,Marek,Kolář,marek.kolar@datacorp.cz,Podpora,Help Desk Specialist,2023-12-18,37000,2,VŠ Bc.,Pardubice,22,M,Plný,+420 729 730 420
833,Barbora,Čechová,barbora.cechova@datacorp.cz,Podpora,Help Desk Specialist,2024-07-01,31500,3,SŠ,Zlín,23,Ž,Plný,+420 695 130 406
834,Veronika,Němcová,veronika.nemcova@datacorp.cz,Podpora,Support Team Lead,2023-11-11,41500,4,SŠ,Praha,28,Ž,Plný,+420 699 785 627
835,Radek,Blažek,radek.blazek@datacorp.cz,Podpora,Zákaznická podpora,2023-12-03,41000,3,VŠ Mgr.,Zlín,26,M,Plný,+420 679 368 537
836,Markéta,Procházková,marketa.prochazkova@datacorp.cz,Podpora,Support Team Lead,2023-04-19,40500,3,SŠ,Liberec,37,Ž,Plný,+420 760 185 579
837,Veronika,Veselá,veronika.vesela@datacorp.cz,Podpora,Zákaznická podpora,2022-10-22,48500,3,VŠ PhD.,Praha,22,Ž,DPP,+420 640 312 995
838,Jakub,Holub,jakub.holub@datacorp.cz,Podpora,Support Team Lead,2022-09-30,38500,4,SŠ,Pardubice,25,M,DPP,+420 672 748 592
839,Daniel,Marek,daniel.marek@datacorp.cz,Podpora,Support Team Lead,2024-10-30,25500,3,SŠ,České Budějovice,36,M,Plný,+420 795 678 174
840,Adam,Urban,adam.urban@datacorp.cz,Podpora,Technická podpora,2023-09-26,35000,3,VŠ Mgr.,České Budějovice,33,M,Plný,+420 615 791 979
841,Martina,Čermáková,martina.cermakova@datacorp.cz,Podpora,Help Desk Specialist,2023-04-05,42000,3,SŠ,Plzeň,28,Ž,Plný,+420 692 750 178
842,Petr,Horák,petr.horak@datacorp.cz,Podpora,Help Desk Specialist,2023-06-04,41000,3,SŠ,Brno,33,M,Plný,+420 672 927 223
843,Matěj,Zeman,matej.zeman@datacorp.cz,Podpora,Zákaznická podpora,2023-07-20,31500,3,SŠ,Praha,28,M,Plný,+420 621 336 452
844,Adam,Beneš,adam.benes@datacorp.cz,Podpora,Technická podpora,2023-12-28,41000,2,SŠ,Praha,30,M,Plný,+420 741 248 987
